"Net","Sta","Lat [°]","Lon [°]","Elev [m]","Open","Rest.","Country","Station Name","Affiliation","Start","End","Info"
"ZS","D083","46.4530 N","10.5789 E","2706","Yes","Yes","","S.Caterina Valfurva, Italy","GFZ","2017","2019","details"
"ZS","D084","46.4840 N","10.8266 E","1897","Yes","Yes","","St. Gertraud, Italy","GFZ","2017","2019","details"
"ZS","D085","46.5763 N","11.1635 E","666","Yes","Yes","","Narano, Italy","GFZ","2017","2019","details"
"ZS","D086","46.6407 N","11.3551 E","969","Yes","Yes","","Sarnthein, Italy","GFZ","2017","2019","details"
"ZS","D087","46.6543 N","11.5434 E","1293","Yes","Yes","","Bergwerk Villanders, Italy","GFZ","2017","2019","details"
"ZS","D088","46.6672 N","11.6886 E","1511","Yes","Yes","","Afers, Italy","GFZ","2017","2019","details"
"ZS","D089","46.7381 N","11.9090 E","1727","Yes","Yes","","Plisa, Italy","GFZ","2017","2019","details"
"ZS","D090","46.7714 N","12.0908 E","1404","Yes","Yes","Taisten, Italy","Welsberg","GFZ","2017","2019","details"
"ZS","D091","46.8066 N","12.2636 E","1834","Yes","Yes","","St.Martin Gseis, Italy","GFZ","2017","2019","details"
"ZS","D092","46.8283 N","12.4625 E","1561","Yes","Yes","","Moosachtalalm, Austria","GFZ","2017","2019","details"
"ZS","D093","46.8832 N","12.6326 E","1226","Yes","Yes","","Goriach, Austria","GFZ","2017","2019","details"
"ZS","D094","46.9346 N","12.8673 E","1423","Yes","Yes","","MÃ¶rtschach, Austria","GFZ","2017","2019","details"
"ZS","D095","46.9643 N","12.9752 E","1980","Yes","Yes","","Astenbach, Austria","GFZ","2017","2019","details"
"ZS","D096","47.0139 N","13.1864 E","1271","Yes","Yes","","Mallwitz, Austria","GFZ","2017","2019","details"
"ZS","D097","47.0893 N","13.5499 E","1086","Yes","Yes","","Muhr, Austria","GFZ","2017","2019","details"
"ZS","D098","47.1381 N","13.7348 E","1099","Yes","Yes","","Stranach, Austria","GFZ","2017","2019","details"
"ZS","D099","47.1501 N","13.9271 E","1280","Yes","Yes","","Seetal, Austria","GFZ","2017","2019","details"
"ZS","D100","46.4779 N","10.0989 E","1949","Yes","Yes","","Livigno, Italy","GFZ","2017","2019","details"
"ZS","D101","46.4870 N","10.2745 E","1520","Yes","Yes","","Semogo, Italy","GFZ","2017","2019","details"
"ZS","D102","46.5306 N","10.4526 E","2852","Yes","Yes","","Rifugio Garibaldi, Italy","GFZ","2017","2019","details"
"ZS","D103","46.6117 N","10.6308 E","968","Yes","Yes","","Tschengls, Italy","GFZ","2017","2019","details"
"ZS","D104","46.6247 N","10.8301 E","711","Yes","Yes","","Goldrain, Italy","GFZ","2017","2019","details"
"ZS","D105","46.6478 N","10.9911 E","528","Yes","Yes","","Naturns, Italy","GFZ","2017","2019","details"
"ZS","D106","46.7076 N","11.2025 E","778","Yes","Yes","","Schenna, Italy","GFZ","2017","2019","details"
"ZS","D107","46.7777 N","11.4078 E","1457","Yes","Yes","","Pens, Italy","GFZ","2017","2019","details"
"ZS","D108","46.8129 N","11.5480 E","847","Yes","Yes","","Franzensfeste, Italy","GFZ","2017","2019","details"
"ZS","D109","46.8243 N","11.7389 E","1138","Yes","Yes","","Terenten, Italy","GFZ","2017","2019","details"
"ZS","D110","46.8625 N","11.9466 E","847","Yes","Yes","","Uttenheim, Italy","GFZ","2017","2019","details"
"ZS","D111","46.8714 N","12.1156 E","1323","Yes","Yes","","Antholz-Obertal, Italy","GFZ","2017","2019","details"
"ZS","D112","46.9182 N","12.3110 E","1714","Yes","Yes","","St. Jakob, Austria","GFZ","2017","2019","details"
"ZS","D113","46.9886 N","12.5100 E","1160","Yes","Yes","","Matrei, Austria","GFZ","2017","2019","details"
"ZS","D114","47.0217 N","12.6894 E","1875","Yes","Yes","","Kals, Austria","GFZ","2017","2019","details"
"ZS","D115","47.0684 N","12.8766 E","1900","Yes","Yes","","Heiligenblut, Austria","GFZ","2017","2019","details"
"ZS","D116","47.1293 N","13.0792 E","1204","Yes","Yes","","Hirschhutt'n, Austria","GFZ","2017","2019","details"
"ZS","D117","47.1607 N","13.2160 E","1449","Yes","Yes","","Hueftsdalag, Austria","GFZ","2017","2019","details"
"ZS","D118","47.1863 N","13.4193 E","1484","Yes","Yes","","Wald, Austria","GFZ","2017","2019","details"
"ZS","D119","47.2384 N","13.5776 E","1707","Yes","Yes","","Obertauern, Austria","GFZ","2017","2019","details"
"ZS","D120","47.2418 N","13.8039 E","1284","Yes","Yes","","Canhofer Alm, Austria","GFZ","2017","2019","details"
"ZS","D122","46.5880 N","10.1692 E","1830","Yes","Yes","","Livigno, Italy","GFZ","2017","2019","details"
"ZS","D123","46.6902 N","10.5127 E","1300","Yes","Yes","","Schleis, Italy","GFZ","2017","2019","details"
"ZS","D124","46.7260 N","10.6853 E","1821","Yes","Yes","","Mals, Italy","GFZ","2017","2019","details"
"ZS","D125","46.7414 N","10.8256 E","1947","Yes","Yes","","Vernago, Italy","GFZ","2017","2019","details"
"ZS","D126","46.8028 N","11.1036 E","1674","Yes","Yes","","Pfelders, Italy","GFZ","2017","2019","details"
"ZS","D127","46.8199 N","11.2587 E","1004","Yes","Yes","","St. Leonhardt, Italy","GFZ","2017","2019","details"
"ZS","D128","46.8774 N","11.4214 E","1248","Yes","Yes","","Ratschings, Italy","GFZ","2017","2019","details"
"ZS","D129","46.9763 N","11.6378 E","1498","Yes","Yes","","Stein, Italy","GFZ","2017","2019","details"
"ZS","D130","46.9522 N","11.7831 E","1850","Yes","Yes","","Lappach, Italy","GFZ","2017","2019","details"
"ZS","D131","46.9945 N","11.9796 E","1049","Yes","Yes","","Steinhaus, Italy","GFZ","2017","2019","details"
"ZS","D132","47.0508 N","12.1287 E","1617","Yes","Yes","","Kasern, Italy","GFZ","2017","2019","details"
"ZS","D133","47.0433 N","12.3318 E","1880","Yes","Yes","","Hinterbichl, Austria","GFZ","2017","2019","details"
"ZS","D134","47.0909 N","12.5391 E","1658","Yes","Yes","","TrÃ¶glesalm, Austria","GFZ","2017","2019","details"
"ZS","D135","47.1839 N","12.9368 E","1050","Yes","Yes","","Rest. Weken, Austria","GFZ","2017","2019","details"
