634|255|0|PUV|Puppid-Velid I Complex                  | annual |4|254|128|-45|       |       |36.8|       |       |       |       |       |       |     |255|1|                                        |                                                                                                                                                      |    |1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A> 
635|256|0|ORN|Northern chi Orionids                   | annual |0|257.3|83.9|25.5|0.54|0|24.9|2.22|0.449|       |283.9|257.3|2.5|12|14|2|2002 XM35?                              |member of chi Orionid Complex (014)                                                                                                                   |    |1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A> 
636|256|1|ORN|Northern chi Orionids                   | annual |0|266|97.3|25.9|       |       |28.2|       |0.376|0.833|291.1|266|3|4|14|2|2002 XM35?                              |member of chi Orionid Complex (014)                                                                                                                   |P   |2) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A> 
637|256|2|ORN|Northern chi Orionids                   | annual |0|258|83.2|25.7|1.11|0.04|24.7|2.09|0.473|0.778|280.8|255.9|2.2|37|14|2|2008 XM1, 2002 XM35?                    |member of chi Orionid Complex (014)                                                                                                                   |T   |3) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>
638|256|3|ORN|Northern chi Orionids                   | annual |-2|263.5|92.1|25.5|       |       |26.8|2.24|0.419|0.813|285.6|262.7|2.5|468|14|2|                                        |                                                                                                                                                      |C   |4) Jenniskens et al., 2018 sub. to PSS
639|257|0|ORS|Southern chi Orionids                   | annual |1|260|78.7|15.7|0.88|-0.03|21.5|2.23|0.594|       |86.4|80.1|5.2|12|14|3|                                        |member of chi Orionid Complex (014)                                                                                                                   |    |1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A> 
640|257|1|ORS|Southern chi Orionids                   | annual |1|260|80.7|16.8|1.3|       |21.5|1.85|0.56|       |93.7|79.3|4.6|4|14|3|                                        |member of chi Orionid Complex (014)                                                                                                                   |R   |2) <A href='http://adsabs.harvard.edu/abs/1964AuJPh..17..205N' target=_blank>Nilsson, 1964</A> 
641|257|2|ORS|Southern chi Orionids                   | annual |1|257.9|80.9|17.6|       |       |24.6|       |0.507|0.79|95.6|77.9|4.5|7|14|3|2002 XM35?                              |member of chi Orionid Complex (014)                                                                                                                   |P   |3) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A> 
642|257|3|ORS|Southern chi Orionids                   | annual |1|243|73|17.8|1.04|0.11|27.9|2.16|0.381|0.828|111.3|64.3|5.3|97|14|3|2010 LU108,2002 XM35?                   |member of chi Orionid Complex (014)                                                                                                                   |T   |4) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>
643|257|4|ORS|Southern chi Orionids                   | annual |-2|247.6|77.3|17.7|       |       |27.6|2.19|0.389|0.822|110.2|67.6|5.2|1187|14|3|                                        |                                                                                                                                                      |C   |5) Jenniskens et al., 2018 sub. to PSS
644|258|0|DAR|December alpha Aurigids                 | annual |0|262.2|84.9|35.5|       |       |19.5|2.279|0.668|       |257.7|270|7.2|5|0|0|                                        |                                                                                                                                                      |P   |1) <A href='http://adsabs.harvard.edu/abs/1994P%26SS...42..151P' target=_blank>Porubcan and Gavajdova, 1994</A> 
